in s,C1 in V,C2 in V
1.036926E-01,4.451E-01,5.362E-03
1.036946E-01,-8.830E-01,-1.895E-02
1.036966E-01,1.051E+00,5.075E-02
1.036986E-01,4.451E-01,1.641E-03
1.037006E-01,-9.612E-01,-2.416E-02
1.037026E-01,1.344E+00,5.671E-02
1.037046E-01,2.888E-01,-1.336E-03
1.037067E-01,-8.830E-01,-2.937E-02
1.037087E-01,1.441E+00,5.671E-02
1.037107E-01,2.498E-01,-1.336E-03
1.037127E-01,-7.854E-01,-3.309E-02
1.037147E-01,1.636E+00,5.348E-02
1.037167E-01,2.302E-01,1.641E-03
1.037188E-01,-7.854E-01,-3.755E-02
1.037208E-01,1.500E+00,5.075E-02
1.037228E-01,1.521E-01,8.586E-03
1.037248E-01,-7.659E-01,-4.102E-02
1.037268E-01,1.285E+00,4.902E-02
1.037288E-01,7.398E-02,1.280E-02
1.037309E-01,-7.659E-01,-4.326E-02
1.037329E-01,1.187E+00,4.803E-02
1.037349E-01,-6.273E-02,1.528E-02
1.037369E-01,-7.073E-01,-4.425E-02
1.037389E-01,1.187E+00,4.753E-02
1.037409E-01,-1.213E-01,1.355E-02
1.037430E-01,-6.682E-01,-4.177E-02
1.037450E-01,1.265E+00,4.381E-02
1.037470E-01,-2.385E-01,9.578E-03
1.037490E-01,-6.877E-01,-3.755E-02
1.037510E-01,1.402E+00,3.786E-02
1.037530E-01,-2.776E-01,5.362E-03
1.037550E-01,-6.096E-01,-3.135E-02
1.037571E-01,1.402E+00,2.868E-02
1.037591E-01,-3.166E-01,1.641E-03
1.037611E-01,-4.534E-01,-2.093E-02
1.037631E-01,1.363E+00,2.248E-02
1.037651E-01,-4.143E-01,-9.551E-05
1.037671E-01,-3.752E-01,-1.175E-02
1.037692E-01,1.265E+00,2.148E-02
1.037712E-01,-4.534E-01,-2.576E-03
1.037732E-01,-3.362E-01,-4.064E-03
1.037752E-01,1.246E+00,2.620E-02
1.037772E-01,-4.729E-01,-7.785E-03
1.037792E-01,-2.580E-01,3.625E-03
1.037813E-01,1.265E+00,3.413E-02
1.037833E-01,-4.143E-01,-1.547E-02
1.037853E-01,-1.018E-01,8.090E-03
1.037873E-01,1.207E+00,4.182E-02
1.037893E-01,-4.924E-01,-2.416E-02
1.037913E-01,-6.273E-02,1.107E-02
1.037934E-01,1.187E+00,4.579E-02
1.037954E-01,-5.705E-01,-3.433E-02
1.037974E-01,-4.141E-03,1.429E-02
1.037994E-01,1.187E+00,4.629E-02
1.038014E-01,-5.901E-01,-4.102E-02
1.038034E-01,7.398E-02,1.454E-02
1.038054E-01,1.148E+00,4.654E-02
1.038075E-01,-6.682E-01,-4.524E-02
1.038095E-01,1.130E-01,1.404E-02
1.038115E-01,1.109E+00,4.827E-02
1.038135E-01,-8.830E-01,-4.822E-02
1.038155E-01,1.716E-01,1.107E-02
1.038175E-01,1.129E+00,5.299E-02
1.038196E-01,-1.098E+00,-4.698E-02
1.038216E-01,2.498E-01,9.330E-03
1.038236E-01,1.070E+00,5.770E-02
1.038256E-01,-1.332E+00,-4.549E-02
1.038276E-01,3.279E-01,6.106E-03
1.038296E-01,1.090E+00,5.696E-02
1.038317E-01,-1.391E+00,-4.226E-02
1.038337E-01,3.865E-01,1.145E-03
1.038357E-01,9.920E-01,5.348E-02
1.038377E-01,-1.410E+00,-3.656E-02
1.038397E-01,4.646E-01,-3.436E-04
1.038417E-01,9.138E-01,4.381E-02
1.038438E-01,-1.235E+00,-3.234E-02
1.038458E-01,5.623E-01,-9.551E-05
1.038478E-01,8.162E-01,3.165E-02
1.038498E-01,-1.039E+00,-2.540E-02
1.038518E-01,7.185E-01,2.881E-03
1.038538E-01,8.162E-01,2.099E-02
1.038558E-01,-9.026E-01,-1.994E-02
1.038579E-01,6.795E-01,7.098E-03
1.038599E-01,6.795E-01,1.429E-02
1.038619E-01,-8.049E-01,-1.547E-02
1.038639E-01,8.162E-01,1.355E-02
1.038659E-01,6.404E-01,1.082E-02
1.038679E-01,-8.635E-01,-1.299E-02
1.038700E-01,7.966E-01,2.397E-02
1.038720E-01,5.818E-01,9.826E-03
1.038740E-01,-9.221E-01,-1.423E-02
1.038760E-01,8.748E-01,3.662E-02
1.038780E-01,5.232E-01,8.338E-03
1.038800E-01,-8.830E-01,-1.746E-02
1.038821E-01,1.011E+00,4.827E-02
1.038841E-01,4.060E-01,3.625E-03
1.038861E-01,-8.830E-01,-2.217E-02
1.038881E-01,1.187E+00,5.522E-02
1.038901E-01,3.474E-01,-3.436E-04
1.038921E-01,-9.026E-01,-2.639E-02
1.038942E-01,1.441E+00,5.671E-02
1.038962E-01,2.888E-01,-2.080E-03
1.038982E-01,-8.635E-01,-3.160E-02
1.039002E-01,1.480E+00,5.671E-02
1.039022E-01,2.498E-01,-3.436E-04
1.039042E-01,-8.830E-01,-3.581E-02
1.039062E-01,1.578E+00,5.175E-02
1.039083E-01,1.716E-01,5.113E-03
1.039103E-01,-7.854E-01,-4.028E-02
1.039123E-01,1.422E+00,4.902E-02
1.039143E-01,9.352E-02,1.131E-02
1.039163E-01,-7.073E-01,-4.202E-02
1.039183E-01,1.265E+00,4.703E-02
1.039204E-01,3.492E-02,1.504E-02
1.039224E-01,-6.487E-01,-4.450E-02
1.039244E-01,1.148E+00,4.679E-02
1.039264E-01,-8.227E-02,1.454E-02
1.039284E-01,-6.877E-01,-4.375E-02
1.039304E-01,1.246E+00,4.604E-02
1.039325E-01,-1.995E-01,1.107E-02
1.039345E-01,-6.682E-01,-4.078E-02
1.039365E-01,1.363E+00,4.083E-02
1.039385E-01,-3.166E-01,6.602E-03
1.039405E-01,-5.901E-01,-3.383E-02
1.039425E-01,1.363E+00,3.240E-02
1.039446E-01,-2.971E-01,4.121E-03
1.039466E-01,-5.510E-01,-2.515E-02
1.039486E-01,1.363E+00,2.521E-02
1.039506E-01,-3.752E-01,1.393E-03
1.039526E-01,-4.338E-01,-1.572E-02
1.039546E-01,1.324E+00,2.223E-02
1.039566E-01,-4.143E-01,-2.080E-03
1.039587E-01,-3.557E-01,-7.289E-03
1.039607E-01,1.226E+00,2.397E-02
1.039627E-01,-4.338E-01,-5.801E-03
1.039647E-01,-2.580E-01,4.006E-04
1.039667E-01,1.304E+00,3.141E-02
1.039687E-01,-5.120E-01,-1.101E-02
1.039708E-01,-1.213E-01,6.354E-03
1.039728E-01,1.246E+00,3.885E-02
1.039748E-01,-4.729E-01,-2.019E-02
1.039768E-01,-1.018E-01,1.057E-02
1.039788E-01,1.187E+00,4.505E-02
1.039808E-01,-4.924E-01,-2.961E-02
1.039829E-01,-2.367E-02,1.280E-02
1.039849E-01,1.148E+00,4.679E-02
1.039869E-01,-5.510E-01,-3.829E-02
1.039889E-01,3.492E-02,1.504E-02
1.039909E-01,1.109E+00,4.629E-02
1.039929E-01,-6.487E-01,-4.425E-02
1.039950E-01,1.326E-01,1.479E-02
1.039970E-01,1.168E+00,4.753E-02
1.039990E-01,-7.659E-01,-4.648E-02
1.040010E-01,9.352E-02,1.255E-02
1.040030E-01,1.070E+00,5.001E-02
1.040050E-01,-9.612E-01,-4.772E-02
1.040070E-01,2.498E-01,1.007E-02
1.040091E-01,1.031E+00,5.522E-02
1.040111E-01,-1.156E+00,-4.673E-02
1.040131E-01,2.693E-01,6.106E-03
1.040151E-01,1.090E+00,5.720E-02
1.040171E-01,-1.391E+00,-4.450E-02
1.040191E-01,3.670E-01,3.377E-03
1.040212E-01,1.031E+00,5.497E-02
1.040232E-01,-1.371E+00,-4.003E-02
1.040252E-01,4.646E-01,-3.436E-04
1.040272E-01,9.334E-01,4.778E-02
1.040292E-01,-1.274E+00,-3.433E-02
1.040312E-01,5.427E-01,-9.551E-05
1.040333E-01,8.162E-01,3.612E-02
1.040353E-01,-1.098E+00,-2.887E-02
1.040373E-01,6.404E-01,1.641E-03
1.040393E-01,7.771E-01,2.421E-02
1.040413E-01,-1.020E+00,-2.242E-02
1.040433E-01,7.185E-01,5.362E-03
1.040454E-01,7.185E-01,1.727E-02
1.040474E-01,-8.440E-01,-1.647E-02
1.040494E-01,7.185E-01,1.057E-02
1.040514E-01,6.209E-01,1.280E-02
1.040534E-01,-8.830E-01,-1.423E-02
1.040554E-01,7.966E-01,1.826E-02
1.040574E-01,6.013E-01,1.082E-02
1.040595E-01,-9.221E-01,-1.374E-02
1.040615E-01,8.552E-01,3.066E-02
1.040635E-01,5.232E-01,8.834E-03
1.040655E-01,-9.612E-01,-1.647E-02
1.040675E-01,8.943E-01,4.282E-02
1.040695E-01,4.841E-01,5.362E-03
1.040716E-01,-8.049E-01,-1.969E-02
1.040736E-01,1.051E+00,5.348E-02
1.040756E-01,3.670E-01,1.393E-03
1.040776E-01,-9.026E-01,-2.416E-02
1.040796E-01,1.304E+00,5.671E-02
1.040816E-01,2.498E-01,-2.328E-03
1.040837E-01,-8.245E-01,-3.011E-02
1.040857E-01,1.480E+00,5.671E-02
1.040877E-01,1.912E-01,-1.336E-03
1.040897E-01,-8.049E-01,-3.383E-02
1.040917E-01,1.500E+00,5.348E-02
1.040937E-01,2.107E-01,2.385E-03
1.040958E-01,-8.245E-01,-3.829E-02
1.040978E-01,1.402E+00,4.902E-02
1.040998E-01,1.326E-01,8.090E-03
1.041018E-01,-7.463E-01,-4.226E-02
1.041038E-01,1.246E+00,4.803E-02
1.041058E-01,3.492E-02,1.305E-02
1.041078E-01,-7.268E-01,-4.350E-02
1.041099E-01,1.168E+00,4.654E-02
1.041119E-01,-8.227E-02,1.553E-02
1.041139E-01,-7.463E-01,-4.375E-02
1.041159E-01,1.187E+00,4.778E-02
1.041179E-01,-1.604E-01,1.355E-02
1.041199E-01,-6.877E-01,-4.177E-02
1.041220E-01,1.344E+00,4.331E-02
1.041240E-01,-2.580E-01,8.090E-03
1.041260E-01,-6.291E-01,-3.681E-02
1.041280E-01,1.383E+00,3.711E-02
1.041300E-01,-2.776E-01,5.113E-03
1.041320E-01,-5.510E-01,-2.937E-02
1.041341E-01,1.402E+00,2.893E-02
1.041361E-01,-3.166E-01,1.641E-03
1.041381E-01,-4.729E-01,-1.994E-02
1.041401E-01,1.383E+00,2.248E-02
1.041421E-01,-3.752E-01,-3.436E-04
1.041441E-01,-3.557E-01,-1.051E-02
1.041462E-01,1.324E+00,2.099E-02
1.041482E-01,-4.338E-01,-3.072E-03
1.041502E-01,-2.776E-01,-2.576E-03
1.041522E-01,1.226E+00,2.793E-02
1.041542E-01,-4.534E-01,-7.785E-03
1.041562E-01,-2.580E-01,4.369E-03
1.041582E-01,1.265E+00,3.538E-02
1.041603E-01,-4.143E-01,-1.572E-02
1.041623E-01,-1.018E-01,8.586E-03
1.041643E-01,1.265E+00,4.331E-02
1.041663E-01,-4.729E-01,-2.540E-02
1.041683E-01,-1.213E-01,1.181E-02
1.041703E-01,1.148E+00,4.629E-02
1.041724E-01,-5.120E-01,-3.482E-02
1.041744E-01,-2.367E-02,1.429E-02
1.041764E-01,1.226E+00,4.579E-02
1.041784E-01,-6.682E-01,-4.226E-02
1.041804E-01,7.398E-02,1.528E-02
1.041824E-01,1.090E+00,4.654E-02
1.041845E-01,-6.877E-01,-4.574E-02
1.041865E-01,7.398E-02,1.404E-02
1.041885E-01,1.109E+00,4.827E-02
1.041905E-01,-8.440E-01,-4.921E-02
1.041925E-01,1.521E-01,1.255E-02
1.041945E-01,1.051E+00,5.299E-02
1.041966E-01,-1.117E+00,-4.623E-02
1.041986E-01,3.084E-01,8.586E-03
1.042006E-01,1.070E+00,5.720E-02
1.042026E-01,-1.371E+00,-4.499E-02
1.042046E-01,3.670E-01,5.362E-03
1.042066E-01,1.070E+00,5.820E-02
1.042086E-01,-1.430E+00,-4.177E-02
1.042107E-01,3.865E-01,8.967E-04
1.042127E-01,9.529E-01,5.175E-02
1.042147E-01,-1.352E+00,-3.656E-02
1.042167E-01,4.646E-01,-5.916E-04
1.042187E-01,8.943E-01,4.331E-02
1.042207E-01,-1.254E+00,-3.085E-02
1.042228E-01,5.623E-01,1.393E-03
1.042248E-01,8.162E-01,2.942E-02
1.042268E-01,-1.059E+00,-2.515E-02
1.042288E-01,6.795E-01,3.129E-03
1.042308E-01,7.380E-01,2.049E-02
1.042328E-01,-8.635E-01,-1.895E-02
1.042349E-01,7.185E-01,8.090E-03
1.042369E-01,6.209E-01,1.404E-02
1.042389E-01,-8.830E-01,-1.423E-02
1.042409E-01,7.771E-01,1.528E-02
1.042429E-01,6.209E-01,1.131E-02
1.042449E-01,-9.221E-01,-1.374E-02
1.042470E-01,7.576E-01,2.521E-02
1.042490E-01,5.427E-01,9.578E-03
1.042510E-01,-8.245E-01,-1.399E-02
1.042530E-01,8.748E-01,3.662E-02
1.042550E-01,5.037E-01,7.594E-03
1.042570E-01,-9.416E-01,-1.746E-02
1.042590E-01,1.031E+00,4.927E-02
1.042611E-01,4.060E-01,3.377E-03
1.042631E-01,-9.221E-01,-2.192E-02
1.042651E-01,1.226E+00,5.596E-02
1.042671E-01,3.084E-01,-3.436E-04
1.042691E-01,-8.635E-01,-2.738E-02
1.042711E-01,1.441E+00,5.696E-02
1.042732E-01,2.693E-01,-2.824E-03
1.042752E-01,-8.830E-01,-3.209E-02
1.042772E-01,1.539E+00,5.497E-02
1.042792E-01,2.693E-01,4.006E-04
1.042812E-01,-8.245E-01,-3.656E-02
1.042832E-01,1.539E+00,5.150E-02
1.042853E-01,1.912E-01,6.106E-03
1.042873E-01,-8.049E-01,-4.053E-02
1.042893E-01,1.304E+00,4.728E-02
1.042913E-01,5.445E-02,1.082E-02
1.042933E-01,-7.659E-01,-4.276E-02
1.042953E-01,1.265E+00,4.728E-02
1.042974E-01,5.445E-02,1.528E-02
1.042994E-01,-7.463E-01,-4.400E-02
1.043014E-01,1.168E+00,4.728E-02
1.043034E-01,-1.799E-01,1.479E-02
1.043054E-01,-6.682E-01,-4.350E-02
1.043074E-01,1.246E+00,4.604E-02
1.043094E-01,-1.995E-01,1.082E-02
1.043115E-01,-6.682E-01,-3.904E-02
1.043135E-01,1.344E+00,3.984E-02
1.043155E-01,-2.580E-01,7.594E-03
1.043175E-01,-6.096E-01,-3.259E-02
1.043195E-01,1.383E+00,3.141E-02
1.043215E-01,-2.971E-01,3.377E-03
1.043236E-01,-5.120E-01,-2.391E-02
1.043256E-01,1.383E+00,2.347E-02
1.043276E-01,-3.752E-01,8.967E-04
1.043296E-01,-4.143E-01,-1.423E-02
1.043316E-01,1.246E+00,2.099E-02
1.043336E-01,-4.534E-01,-1.832E-03
1.043357E-01,-3.166E-01,-5.553E-03
1.043377E-01,1.285E+00,2.521E-02
1.043397E-01,-4.534E-01,-5.801E-03
1.043417E-01,-1.995E-01,1.393E-03
1.043437E-01,1.207E+00,3.215E-02
1.043457E-01,-4.534E-01,-1.151E-02
1.043478E-01,-1.018E-01,7.098E-03
1.043498E-01,1.265E+00,4.009E-02
1.043518E-01,-3.948E-01,-2.192E-02
1.043538E-01,-4.320E-02,1.082E-02
1.043558E-01,1.265E+00,4.530E-02
1.043578E-01,-4.924E-01,-3.135E-02
1.043598E-01,-2.367E-02,1.330E-02
1.043619E-01,1.148E+00,4.703E-02
1.043639E-01,-5.901E-01,-3.929E-02
1.043659E-01,3.492E-02,1.429E-02
1.043679E-01,1.129E+00,4.679E-02
1.043699E-01,-6.682E-01,-4.450E-02
1.043719E-01,7.398E-02,1.553E-02
1.043740E-01,1.090E+00,4.803E-02
1.043760E-01,-8.440E-01,-4.698E-02
1.043780E-01,1.326E-01,1.255E-02
1.043800E-01,1.051E+00,5.175E-02
1.043820E-01,-1.059E+00,-4.846E-02
1.043840E-01,2.498E-01,1.007E-02
1.043861E-01,1.090E+00,5.596E-02
1.043881E-01,-1.235E+00,-4.598E-02
1.043901E-01,2.498E-01,6.106E-03
1.043921E-01,1.109E+00,5.844E-02
1.043941E-01,-1.449E+00,-4.301E-02
1.043961E-01,3.865E-01,1.889E-03
1.043982E-01,1.031E+00,5.547E-02
1.044002E-01,-1.391E+00,-3.929E-02
1.044022E-01,5.232E-01,1.525E-04
1.044042E-01,9.334E-01,4.728E-02
1.044062E-01,-1.235E+00,-3.333E-02
1.044082E-01,5.818E-01,8.967E-04
1.044102E-01,8.943E-01,3.612E-02
1.044123E-01,-1.156E+00,-2.738E-02
1.044143E-01,6.404E-01,1.889E-03
1.044163E-01,7.771E-01,2.446E-02
1.044183E-01,-9.612E-01,-2.168E-02
1.044203E-01,7.185E-01,6.354E-03
1.044223E-01,7.380E-01,1.628E-02
1.044244E-01,-9.026E-01,-1.647E-02
1.044264E-01,7.966E-01,1.156E-02
1.044284E-01,6.795E-01,1.231E-02
1.044304E-01,-8.440E-01,-1.399E-02
1.044324E-01,8.162E-01,2.024E-02
1.044344E-01,5.818E-01,1.082E-02
1.044365E-01,-8.635E-01,-1.374E-02
1.044385E-01,8.552E-01,3.165E-02
1.044405E-01,4.646E-01,8.586E-03
1.044425E-01,-9.026E-01,-1.696E-02
1.044445E-01,9.920E-01,4.455E-02
1.044465E-01,4.646E-01,4.617E-03
1.044486E-01,-8.635E-01,-2.019E-02
1.044506E-01,1.129E+00,5.423E-02
1.044526E-01,3.865E-01,8.967E-04
1.044546E-01,-8.245E-01,-2.490E-02
1.044566E-01,1.363E+00,5.720E-02
1.044586E-01,3.279E-01,-1.336E-03
1.044606E-01,-8.830E-01,-3.036E-02
1.044627E-01,1.558E+00,5.646E-02
1.044647E-01,2.498E-01,-1.336E-03
1.044667E-01,-9.026E-01,-3.457E-02
1.044687E-01,1.597E+00,5.274E-02
1.044707E-01,1.326E-01,3.625E-03
1.044727E-01,-8.049E-01,-3.780E-02
1.044748E-01,1.480E+00,4.927E-02
1.044768E-01,1.130E-01,1.032E-02
1.044788E-01,-7.463E-01,-4.152E-02
1.044808E-01,1.324E+00,4.753E-02
1.044828E-01,-2.367E-02,1.429E-02
1.044848E-01,-6.682E-01,-4.425E-02
1.044869E-01,1.207E+00,4.703E-02
1.044889E-01,-6.273E-02,1.479E-02
1.044909E-01,-6.487E-01,-4.350E-02
1.044929E-01,1.187E+00,4.629E-02
1.044949E-01,-2.190E-01,1.280E-02
1.044969E-01,-6.682E-01,-4.127E-02
1.044990E-01,1.265E+00,4.257E-02
1.045010E-01,-2.190E-01,8.090E-03
1.045030E-01,-6.096E-01,-3.681E-02
1.045050E-01,1.402E+00,3.413E-02
1.045070E-01,-2.971E-01,4.865E-03
1.045090E-01,-5.120E-01,-2.788E-02
1.045110E-01,1.363E+00,2.669E-02
1.045131E-01,-3.557E-01,1.889E-03
1.045151E-01,-5.315E-01,-1.920E-02
1.045171E-01,1.344E+00,2.173E-02
1.045191E-01,-3.752E-01,-9.551E-05
1.045211E-01,-3.752E-01,-9.025E-03
1.045231E-01,1.285E+00,2.223E-02
1.045252E-01,-4.143E-01,-3.816E-03
1.045272E-01,-2.580E-01,-5.916E-04
1.045292E-01,1.285E+00,2.893E-02
1.045312E-01,-4.729E-01,-9.769E-03
1.045332E-01,-2.190E-01,5.362E-03
1.045352E-01,1.226E+00,3.686E-02
1.045373E-01,-4.534E-01,-1.820E-02
1.045393E-01,-1.409E-01,9.082E-03
1.045413E-01,1.168E+00,4.356E-02
1.045433E-01,-4.534E-01,-2.664E-02
1.045453E-01,-2.367E-02,1.131E-02
1.045473E-01,1.207E+00,4.654E-02
1.045494E-01,-5.120E-01,-3.656E-02
1.045514E-01,-2.367E-02,1.429E-02
1.045534E-01,1.129E+00,4.604E-02
1.045554E-01,-6.096E-01,-4.226E-02
1.045574E-01,9.352E-02,1.479E-02
1.045594E-01,1.129E+00,4.679E-02
1.045614E-01,-7.854E-01,-4.673E-02
1.045635E-01,9.352E-02,1.355E-02
1.045655E-01,1.148E+00,5.001E-02
1.045675E-01,-9.416E-01,-4.846E-02
1.045695E-01,1.912E-01,1.131E-02
1.045715E-01,1.090E+00,5.423E-02
1.045735E-01,-1.156E+00,-4.673E-02
1.045756E-01,3.279E-01,7.098E-03
1.045776E-01,1.109E+00,5.844E-02
1.045796E-01,-1.293E+00,-4.499E-02
1.045816E-01,3.279E-01,3.873E-03
1.045836E-01,1.031E+00,5.646E-02
1.045856E-01,-1.410E+00,-4.102E-02
1.045877E-01,4.255E-01,6.486E-04
1.045897E-01,8.943E-01,5.125E-02
1.045917E-01,-1.313E+00,-3.557E-02
1.045937E-01,4.451E-01,1.525E-04
1.045957E-01,8.552E-01,4.083E-02
1.045977E-01,-1.235E+00,-3.036E-02
1.045998E-01,6.599E-01,1.145E-03
1.046018E-01,7.576E-01,2.793E-02
1.046038E-01,-1.059E+00,-2.440E-02
1.046058E-01,6.013E-01,3.625E-03
1.046078E-01,7.576E-01,1.851E-02
1.046098E-01,-9.221E-01,-1.895E-02
1.046118E-01,7.185E-01,8.834E-03
1.046139E-01,6.013E-01,1.330E-02
1.046159E-01,-8.245E-01,-1.423E-02
1.046179E-01,7.966E-01,1.652E-02
1.046199E-01,6.013E-01,9.826E-03
1.046219E-01,-9.026E-01,-1.299E-02
1.046239E-01,8.357E-01,2.694E-02
1.046260E-01,4.841E-01,1.007E-02
1.046280E-01,-8.830E-01,-1.523E-02
1.046300E-01,9.529E-01,3.910E-02
1.046320E-01,4.451E-01,7.098E-03
1.046340E-01,-8.245E-01,-1.870E-02
1.046360E-01,1.109E+00,5.100E-02
1.046381E-01,4.060E-01,2.881E-03
1.046401E-01,-8.635E-01,-2.316E-02
1.046421E-01,1.324E+00,5.696E-02
1.046441E-01,3.670E-01,-8.396E-04
1.046461E-01,-8.440E-01,-2.788E-02
1.046481E-01,1.519E+00,5.646E-02
1.046502E-01,3.279E-01,-2.824E-03
1.046522E-01,-8.245E-01,-3.234E-02
1.046542E-01,1.539E+00,5.522E-02
1.046562E-01,2.302E-01,6.486E-04
1.046582E-01,-8.049E-01,-3.780E-02
1.046602E-01,1.461E+00,5.001E-02
1.046622E-01,1.326E-01,6.850E-03
1.046643E-01,-7.659E-01,-4.028E-02
1.046663E-01,1.363E+00,4.753E-02
1.046683E-01,3.492E-02,1.206E-02
1.046703E-01,-8.049E-01,-4.251E-02
1.046723E-01,1.207E+00,4.728E-02
1.046743E-01,-2.367E-02,1.528E-02
1.046764E-01,-7.268E-01,-4.301E-02
1.046784E-01,1.246E+00,4.803E-02
1.046804E-01,-1.995E-01,1.380E-02
1.046824E-01,-7.268E-01,-4.326E-02
1.046844E-01,1.265E+00,4.530E-02
1.046864E-01,-2.190E-01,1.007E-02
1.046885E-01,-6.487E-01,-3.904E-02
1.046905E-01,1.363E+00,3.835E-02
1.046925E-01,-2.971E-01,5.858E-03
1.046945E-01,-5.901E-01,-3.185E-02
1.046965E-01,1.402E+00,3.017E-02
1.046985E-01,-3.557E-01,2.633E-03
1.047006E-01,-5.120E-01,-2.292E-02
1.047026E-01,1.344E+00,2.372E-02
1.047046E-01,-3.948E-01,6.486E-04
1.047066E-01,-3.948E-01,-1.324E-02
1.047086E-01,1.285E+00,2.173E-02
1.047106E-01,-3.948E-01,-2.824E-03
1.047126E-01,-3.362E-01,-4.312E-03
1.047147E-01,1.187E+00,2.545E-02
1.047167E-01,-4.338E-01,-5.801E-03
1.047187E-01,-2.190E-01,1.641E-03
1.047207E-01,1.304E+00,3.364E-02
1.047227E-01,-4.338E-01,-1.349E-02
1.047247E-01,-1.799E-01,8.090E-03
1.047268E-01,1.226E+00,4.058E-02
1.047288E-01,-5.120E-01,-2.292E-02
1.047308E-01,-8.227E-02,1.082E-02
1.047328E-01,1.265E+00,4.530E-02
1.047348E-01,-5.315E-01,-3.284E-02
1.047368E-01,-4.320E-02,1.355E-02
1.047389E-01,1.148E+00,4.579E-02
1.047409E-01,-5.120E-01,-3.978E-02
1.047429E-01,7.398E-02,1.454E-02
1.047449E-01,1.168E+00,4.604E-02
1.047469E-01,-6.682E-01,-4.549E-02
1.047489E-01,1.130E-01,1.454E-02
1.047510E-01,1.109E+00,4.827E-02
1.047530E-01,-8.830E-01,-4.822E-02
1.047550E-01,1.716E-01,1.330E-02
1.047570E-01,9.920E-01,5.224E-02
1.047590E-01,-1.059E+00,-4.747E-02
1.047610E-01,2.498E-01,9.082E-03
1.047630E-01,1.070E+00,5.720E-02
1.047651E-01,-1.215E+00,-4.524E-02
1.047671E-01,3.279E-01,5.610E-03
1.047691E-01,1.051E+00,5.820E-02
1.047711E-01,-1.410E+00,-4.326E-02
1.047731E-01,3.474E-01,2.385E-03
1.047751E-01,9.724E-01,5.447E-02
1.047772E-01,-1.410E+00,-3.854E-02
1.047792E-01,4.646E-01,-3.436E-04
1.047812E-01,9.334E-01,4.530E-02
1.047832E-01,-1.274E+00,-3.333E-02
1.047852E-01,4.841E-01,4.006E-04
1.047872E-01,8.162E-01,3.339E-02
1.047893E-01,-1.059E+00,-2.614E-02
1.047913E-01,7.185E-01,2.633E-03
1.047933E-01,7.576E-01,2.173E-02
1.047953E-01,-9.612E-01,-2.118E-02
1.047973E-01,7.380E-01,6.850E-03
1.047993E-01,6.209E-01,1.528E-02
1.048014E-01,-8.830E-01,-1.572E-02
1.048034E-01,7.771E-01,1.255E-02
1.048054E-01,6.795E-01,1.181E-02
1.048074E-01,-8.635E-01,-1.299E-02
1.048094E-01,7.966E-01,2.223E-02
1.048114E-01,5.623E-01,1.007E-02
1.048134E-01,-8.830E-01,-1.374E-02
1.048155E-01,8.552E-01,3.389E-02
1.048175E-01,5.232E-01,7.346E-03
1.048195E-01,-9.026E-01,-1.671E-02
1.048215E-01,9.334E-01,4.579E-02
1.048235E-01,4.646E-01,4.369E-03
1.048255E-01,-8.830E-01,-2.118E-02
1.048276E-01,1.070E+00,5.447E-02
1.048296E-01,3.865E-01,1.525E-04
1.048316E-01,-9.026E-01,-2.738E-02
1.048336E-01,1.383E+00,5.745E-02
1.048356E-01,3.084E-01,-1.336E-03
1.048376E-01,-8.635E-01,-3.085E-02
1.048397E-01,1.539E+00,5.646E-02
1.048417E-01,2.498E-01,-3.436E-04
1.048437E-01,-8.245E-01,-3.532E-02
1.048457E-01,1.500E+00,5.249E-02
1.048477E-01,1.912E-01,3.377E-03
1.048497E-01,-7.659E-01,-4.003E-02
1.048518E-01,1.480E+00,4.902E-02
1.048538E-01,3.492E-02,9.826E-03
1.048558E-01,-7.268E-01,-4.202E-02
1.048578E-01,1.304E+00,4.703E-02
1.048598E-01,1.539E-02,1.429E-02
1.048618E-01,-7.073E-01,-4.375E-02
1.048638E-01,1.226E+00,4.753E-02
1.048659E-01,-6.273E-02,1.528E-02
1.048679E-01,-7.073E-01,-4.375E-02
1.048699E-01,1.246E+00,4.629E-02
1.048719E-01,-1.604E-01,1.181E-02
1.048739E-01,-6.096E-01,-4.102E-02
1.048759E-01,1.344E+00,4.182E-02
1.048780E-01,-2.580E-01,7.594E-03
1.048800E-01,-5.510E-01,-3.532E-02
1.048820E-01,1.422E+00,3.289E-02
1.048840E-01,-2.580E-01,2.633E-03
1.048860E-01,-4.924E-01,-2.738E-02
1.048880E-01,1.383E+00,2.620E-02
1.048901E-01,-3.362E-01,1.641E-03
1.048921E-01,-3.948E-01,-1.771E-02
1.048941E-01,1.383E+00,2.124E-02
1.048961E-01,-3.752E-01,-1.336E-03
1.048981E-01,-3.752E-01,-8.033E-03
1.049001E-01,1.246E+00,2.248E-02
1.049022E-01,-3.557E-01,-4.312E-03
1.049042E-01,-2.580E-01,-8.396E-04
1.049062E-01,1.246E+00,3.041E-02
1.049082E-01,-4.534E-01,-9.273E-03
1.049102E-01,-2.385E-01,5.362E-03
1.049122E-01,1.207E+00,3.786E-02
1.049142E-01,-4.143E-01,-1.845E-02
1.049163E-01,-8.227E-02,9.330E-03
1.049183E-01,1.226E+00,4.455E-02
1.049203E-01,-5.120E-01,-2.812E-02
1.049223E-01,-2.367E-02,1.255E-02
1.049243E-01,1.207E+00,4.703E-02
