in s,C1 in V,C2 in V
1.72341E-01,1.716E-01,6.090E-03
1.72343E-01,1.716E-01,6.090E-03
1.72345E-01,1.716E-01,5.842E-03
1.72347E-01,2.302E-01,6.586E-03
1.72349E-01,1.716E-01,5.842E-03
1.72351E-01,1.521E-01,5.842E-03
1.72353E-01,1.912E-01,5.842E-03
1.72355E-01,1.912E-01,6.586E-03
1.72357E-01,1.912E-01,6.586E-03
1.72359E-01,1.521E-01,6.090E-03
1.72361E-01,1.912E-01,6.090E-03
1.72363E-01,1.716E-01,5.842E-03
1.72365E-01,1.912E-01,5.594E-03
1.72367E-01,1.716E-01,6.090E-03
1.72369E-01,1.912E-01,5.842E-03
1.72371E-01,1.912E-01,5.842E-03
1.72373E-01,1.326E-01,5.346E-03
1.72375E-01,1.716E-01,5.594E-03
1.72377E-01,1.521E-01,6.338E-03
1.72379E-01,5.445E-02,6.090E-03
1.72381E-01,2.107E-01,6.586E-03
1.72383E-01,2.302E-01,5.842E-03
1.72385E-01,1.912E-01,6.090E-03
1.72387E-01,2.302E-01,5.842E-03
1.72390E-01,2.302E-01,6.338E-03
1.72392E-01,2.302E-01,6.338E-03
1.72394E-01,1.912E-01,6.090E-03
1.72396E-01,2.302E-01,6.338E-03
1.72398E-01,1.716E-01,6.834E-03
1.72400E-01,2.107E-01,6.834E-03
1.72402E-01,2.107E-01,5.594E-03
1.72404E-01,2.107E-01,6.090E-03
1.72406E-01,1.716E-01,5.842E-03
1.72408E-01,1.912E-01,6.586E-03
1.72410E-01,2.302E-01,6.338E-03
1.72412E-01,1.716E-01,5.346E-03
1.72414E-01,2.107E-01,5.842E-03
1.72416E-01,1.912E-01,6.090E-03
1.72418E-01,1.521E-01,6.090E-03
1.72420E-01,1.716E-01,6.090E-03
1.72422E-01,1.912E-01,6.338E-03
1.72424E-01,1.716E-01,5.842E-03
1.72426E-01,1.912E-01,5.346E-03
1.72428E-01,1.912E-01,5.346E-03
1.72430E-01,2.107E-01,5.594E-03
1.72432E-01,1.912E-01,6.090E-03
1.72434E-01,1.716E-01,6.090E-03
1.72436E-01,2.498E-01,6.090E-03
1.72438E-01,1.912E-01,6.090E-03
1.72440E-01,2.302E-01,6.586E-03
1.72442E-01,2.107E-01,6.090E-03
1.72444E-01,1.521E-01,6.586E-03
1.72446E-01,1.326E-01,6.338E-03
1.72448E-01,2.302E-01,6.090E-03
1.72450E-01,1.716E-01,5.842E-03
1.72452E-01,1.326E-01,6.338E-03
1.72454E-01,1.521E-01,5.098E-03
1.72456E-01,1.912E-01,5.842E-03
1.72458E-01,2.498E-01,5.594E-03
1.72460E-01,1.912E-01,6.586E-03
1.72462E-01,1.716E-01,5.594E-03
1.72464E-01,2.107E-01,6.090E-03
1.72466E-01,1.326E-01,6.338E-03
1.72468E-01,1.912E-01,5.594E-03
1.72470E-01,1.912E-01,6.090E-03
1.72472E-01,1.716E-01,6.090E-03
1.72474E-01,1.130E-01,6.586E-03
1.72476E-01,1.521E-01,6.090E-03
1.72478E-01,1.912E-01,5.842E-03
1.72480E-01,1.326E-01,5.594E-03
1.72482E-01,1.716E-01,5.842E-03
1.72484E-01,1.912E-01,6.338E-03
1.72486E-01,1.912E-01,5.842E-03
1.72488E-01,1.521E-01,5.842E-03
1.72490E-01,1.716E-01,6.090E-03
1.72492E-01,2.107E-01,5.594E-03
1.72494E-01,1.716E-01,5.346E-03
1.72496E-01,1.912E-01,6.338E-03
1.72498E-01,2.302E-01,5.842E-03
1.72500E-01,1.912E-01,6.090E-03
1.72502E-01,1.326E-01,6.586E-03
1.72504E-01,1.326E-01,6.090E-03
1.72506E-01,1.521E-01,6.090E-03
1.72508E-01,1.716E-01,5.346E-03
1.72510E-01,1.326E-01,6.338E-03
1.72512E-01,1.912E-01,6.090E-03
1.72514E-01,1.912E-01,6.090E-03
1.72517E-01,1.521E-01,6.338E-03
1.72519E-01,1.716E-01,5.594E-03
1.72521E-01,1.912E-01,5.594E-03
1.72523E-01,1.716E-01,5.594E-03
1.72525E-01,1.716E-01,5.594E-03
1.72527E-01,1.716E-01,6.090E-03
1.72529E-01,1.716E-01,6.090E-03
1.72531E-01,1.912E-01,6.338E-03
1.72533E-01,1.326E-01,5.842E-03
1.72535E-01,1.326E-01,5.842E-03
1.72537E-01,1.716E-01,6.586E-03
1.72539E-01,1.716E-01,5.842E-03
1.72541E-01,1.326E-01,5.594E-03
1.72543E-01,2.107E-01,5.842E-03
1.72545E-01,1.912E-01,6.586E-03
1.72547E-01,1.326E-01,6.586E-03
1.72549E-01,2.498E-01,6.586E-03
1.72551E-01,1.326E-01,5.594E-03
1.72553E-01,1.912E-01,5.098E-03
1.72555E-01,1.912E-01,5.842E-03
1.72557E-01,1.912E-01,5.842E-03
1.72559E-01,1.130E-01,5.346E-03
1.72561E-01,2.302E-01,5.594E-03
1.72563E-01,1.716E-01,5.594E-03
1.72565E-01,1.521E-01,5.346E-03
1.72567E-01,1.912E-01,6.338E-03
1.72569E-01,1.716E-01,6.338E-03
1.72571E-01,1.912E-01,6.090E-03
1.72573E-01,1.716E-01,5.098E-03
1.72575E-01,1.912E-01,6.090E-03
1.72577E-01,2.107E-01,6.338E-03
1.72579E-01,1.521E-01,6.090E-03
1.72581E-01,2.302E-01,5.594E-03
1.72583E-01,1.912E-01,6.090E-03
1.72585E-01,1.912E-01,6.090E-03
1.72587E-01,1.521E-01,6.090E-03
1.72589E-01,1.912E-01,6.338E-03
1.72591E-01,1.912E-01,6.338E-03
1.72593E-01,2.107E-01,7.082E-03
1.72595E-01,1.716E-01,6.090E-03
1.72597E-01,1.716E-01,6.338E-03
1.72599E-01,2.302E-01,5.842E-03
1.72601E-01,1.521E-01,6.338E-03
1.72603E-01,1.912E-01,5.346E-03
1.72605E-01,1.716E-01,5.842E-03
1.72607E-01,1.716E-01,6.338E-03
1.72609E-01,1.716E-01,5.842E-03
1.72611E-01,1.716E-01,6.834E-03
1.72613E-01,1.521E-01,6.338E-03
1.72615E-01,1.716E-01,6.090E-03
1.72617E-01,1.716E-01,5.594E-03
1.72619E-01,1.716E-01,6.090E-03
1.72621E-01,1.716E-01,5.842E-03
1.72623E-01,1.521E-01,5.346E-03
1.72625E-01,1.521E-01,6.090E-03
1.72627E-01,1.521E-01,6.586E-03
1.72629E-01,1.912E-01,6.338E-03
1.72631E-01,1.912E-01,5.842E-03
1.72633E-01,1.716E-01,6.090E-03
1.72635E-01,2.107E-01,6.090E-03
1.72637E-01,2.302E-01,6.090E-03
1.72639E-01,1.912E-01,6.338E-03
1.72642E-01,1.716E-01,6.090E-03
1.72644E-01,1.326E-01,6.090E-03
1.72646E-01,2.302E-01,6.586E-03
1.72648E-01,2.302E-01,5.842E-03
1.72650E-01,2.302E-01,6.090E-03
1.72652E-01,1.912E-01,6.090E-03
1.72654E-01,2.302E-01,6.586E-03
1.72656E-01,1.912E-01,6.338E-03
1.72658E-01,1.716E-01,6.338E-03
1.72660E-01,2.107E-01,5.842E-03
1.72662E-01,2.498E-01,6.090E-03
1.72664E-01,1.521E-01,6.090E-03
1.72666E-01,1.326E-01,6.090E-03
1.72668E-01,2.302E-01,5.346E-03
1.72670E-01,1.716E-01,6.090E-03
1.72672E-01,1.521E-01,5.594E-03
1.72674E-01,1.716E-01,5.842E-03
1.72676E-01,2.107E-01,6.090E-03
1.72678E-01,1.326E-01,5.346E-03
1.72680E-01,1.716E-01,6.090E-03
1.72682E-01,1.912E-01,6.338E-03
1.72684E-01,1.716E-01,5.842E-03
1.72686E-01,1.912E-01,5.346E-03
1.72688E-01,1.521E-01,6.090E-03
1.72690E-01,1.521E-01,6.090E-03
1.72692E-01,1.912E-01,6.090E-03
1.72694E-01,1.521E-01,5.842E-03
1.72696E-01,1.326E-01,5.346E-03
1.72698E-01,2.302E-01,6.338E-03
1.72700E-01,2.302E-01,6.586E-03
1.72702E-01,9.352E-02,6.090E-03
1.72704E-01,1.716E-01,5.594E-03
1.72706E-01,1.716E-01,6.338E-03
1.72708E-01,1.716E-01,6.338E-03
1.72710E-01,1.912E-01,5.842E-03
1.72712E-01,2.302E-01,5.594E-03
1.72714E-01,1.912E-01,6.090E-03
1.72716E-01,1.326E-01,5.594E-03
1.72718E-01,1.912E-01,6.090E-03
1.72720E-01,1.716E-01,6.090E-03
1.72722E-01,1.716E-01,5.346E-03
1.72724E-01,1.716E-01,6.338E-03
1.72726E-01,2.107E-01,6.090E-03
1.72728E-01,1.521E-01,5.594E-03
1.72730E-01,1.912E-01,6.090E-03
1.72732E-01,1.716E-01,6.586E-03
1.72734E-01,1.716E-01,6.090E-03
1.72736E-01,1.521E-01,6.338E-03
1.72738E-01,1.716E-01,5.842E-03
1.72740E-01,1.716E-01,5.346E-03
1.72742E-01,1.521E-01,6.338E-03
1.72744E-01,1.326E-01,5.842E-03
1.72746E-01,1.521E-01,6.090E-03
1.72748E-01,1.521E-01,6.338E-03
1.72750E-01,1.716E-01,6.338E-03
1.72752E-01,1.130E-01,6.090E-03
1.72754E-01,1.716E-01,5.594E-03
1.72756E-01,1.716E-01,5.346E-03
1.72758E-01,2.107E-01,6.090E-03
1.72760E-01,1.521E-01,6.090E-03
1.72762E-01,1.716E-01,6.090E-03
1.72764E-01,1.716E-01,5.842E-03
1.72766E-01,1.716E-01,5.842E-03
1.72769E-01,1.521E-01,6.338E-03
1.72771E-01,1.716E-01,5.842E-03
1.72773E-01,2.302E-01,6.090E-03
1.72775E-01,1.716E-01,5.594E-03
1.72777E-01,1.521E-01,5.346E-03
1.72779E-01,1.716E-01,6.338E-03
1.72781E-01,1.912E-01,5.842E-03
1.72783E-01,1.912E-01,5.346E-03
1.72785E-01,1.521E-01,5.594E-03
1.72787E-01,1.716E-01,6.090E-03
1.72789E-01,1.912E-01,6.090E-03
1.72791E-01,2.302E-01,5.842E-03
1.72793E-01,1.912E-01,6.090E-03
1.72795E-01,1.716E-01,6.090E-03
1.72797E-01,1.716E-01,6.090E-03
1.72799E-01,1.716E-01,5.842E-03
1.72801E-01,1.521E-01,5.842E-03
1.72803E-01,1.326E-01,5.842E-03
1.72805E-01,1.912E-01,6.090E-03
1.72807E-01,1.521E-01,6.338E-03
1.72809E-01,2.107E-01,6.090E-03
1.72811E-01,1.521E-01,6.090E-03
1.72813E-01,1.521E-01,5.594E-03
1.72815E-01,1.716E-01,5.594E-03
1.72817E-01,1.326E-01,6.586E-03
1.72819E-01,1.716E-01,5.346E-03
1.72821E-01,1.716E-01,6.090E-03
1.72823E-01,1.716E-01,5.346E-03
1.72825E-01,1.716E-01,5.842E-03
1.72827E-01,1.716E-01,6.090E-03
1.72829E-01,1.130E-01,6.090E-03
1.72831E-01,2.107E-01,5.842E-03
1.72833E-01,1.326E-01,5.098E-03
1.72835E-01,2.107E-01,5.842E-03
1.72837E-01,1.326E-01,6.338E-03
1.72839E-01,2.302E-01,6.338E-03
1.72841E-01,1.521E-01,6.090E-03
1.72843E-01,1.912E-01,6.090E-03
1.72845E-01,1.716E-01,5.594E-03
1.72847E-01,1.521E-01,5.842E-03
1.72849E-01,2.498E-01,5.842E-03
1.72851E-01,1.716E-01,5.842E-03
1.72853E-01,1.716E-01,6.090E-03
1.72855E-01,2.302E-01,6.090E-03
1.72857E-01,2.302E-01,6.586E-03
1.72859E-01,1.716E-01,5.842E-03
1.72861E-01,1.521E-01,6.090E-03
1.72863E-01,1.912E-01,5.842E-03
1.72865E-01,2.107E-01,6.090E-03
1.72867E-01,1.716E-01,6.586E-03
1.72869E-01,1.912E-01,6.090E-03
1.72871E-01,1.716E-01,6.090E-03
1.72873E-01,2.302E-01,6.090E-03
1.72875E-01,2.107E-01,6.090E-03
1.72877E-01,2.302E-01,6.338E-03
1.72879E-01,1.912E-01,5.842E-03
1.72881E-01,9.352E-02,5.842E-03
1.72883E-01,1.716E-01,6.338E-03
1.72885E-01,1.716E-01,5.842E-03
1.72887E-01,1.521E-01,6.834E-03
1.72889E-01,2.302E-01,6.090E-03
1.72891E-01,1.521E-01,6.090E-03
1.72894E-01,1.326E-01,6.090E-03
1.72896E-01,1.716E-01,6.338E-03
1.72898E-01,1.716E-01,5.842E-03
1.72900E-01,2.107E-01,6.090E-03
1.72902E-01,2.107E-01,5.842E-03
1.72904E-01,1.716E-01,6.090E-03
1.72906E-01,2.107E-01,5.098E-03
1.72908E-01,2.302E-01,6.338E-03
1.72910E-01,1.521E-01,6.338E-03
1.72912E-01,1.716E-01,6.586E-03
1.72914E-01,1.716E-01,6.090E-03
1.72916E-01,1.912E-01,6.090E-03
1.72918E-01,2.302E-01,5.594E-03
1.72920E-01,1.912E-01,6.338E-03
1.72922E-01,2.107E-01,6.090E-03
1.72924E-01,2.498E-01,6.586E-03
1.72926E-01,1.912E-01,5.842E-03
1.72928E-01,1.521E-01,6.338E-03
1.72930E-01,1.521E-01,6.090E-03
1.72932E-01,1.912E-01,6.586E-03
1.72934E-01,1.716E-01,6.090E-03
1.72936E-01,1.716E-01,6.586E-03
1.72938E-01,1.912E-01,6.586E-03
1.72940E-01,1.521E-01,6.090E-03
1.72942E-01,2.107E-01,6.090E-03
1.72944E-01,1.716E-01,6.090E-03
1.72946E-01,1.716E-01,6.338E-03
1.72948E-01,1.521E-01,6.090E-03
1.72950E-01,1.912E-01,6.586E-03
1.72952E-01,2.302E-01,6.090E-03
1.72954E-01,2.302E-01,6.090E-03
1.72956E-01,1.521E-01,6.090E-03
1.72958E-01,1.326E-01,6.834E-03
1.72960E-01,2.107E-01,6.090E-03
1.72962E-01,1.912E-01,5.842E-03
1.72964E-01,1.130E-01,6.834E-03
1.72966E-01,2.498E-01,6.090E-03
1.72968E-01,2.107E-01,6.338E-03
1.72970E-01,2.302E-01,6.090E-03
1.72972E-01,1.716E-01,5.842E-03
1.72974E-01,2.107E-01,5.842E-03
1.72976E-01,2.302E-01,5.842E-03
1.72978E-01,1.716E-01,6.090E-03
1.72980E-01,1.521E-01,6.586E-03
1.72982E-01,1.326E-01,5.594E-03
1.72984E-01,2.107E-01,6.090E-03
1.72986E-01,2.302E-01,6.090E-03
1.72988E-01,2.107E-01,5.842E-03
1.72990E-01,1.716E-01,5.346E-03
1.72992E-01,1.716E-01,5.594E-03
1.72994E-01,1.716E-01,7.082E-03
1.72996E-01,1.912E-01,6.834E-03
1.72998E-01,1.521E-01,6.338E-03
1.73000E-01,1.130E-01,5.098E-03
1.73002E-01,1.521E-01,6.090E-03
1.73004E-01,2.107E-01,6.090E-03
1.73006E-01,2.302E-01,6.338E-03
1.73008E-01,1.326E-01,6.090E-03
1.73010E-01,1.912E-01,6.090E-03
1.73012E-01,1.716E-01,6.586E-03
1.73014E-01,2.498E-01,5.346E-03
1.73016E-01,2.302E-01,6.338E-03
1.73018E-01,1.521E-01,5.842E-03
1.73021E-01,2.107E-01,6.090E-03
1.73023E-01,2.498E-01,6.090E-03
1.73025E-01,1.130E-01,5.842E-03
1.73027E-01,2.302E-01,6.338E-03
1.73029E-01,1.326E-01,6.338E-03
1.73031E-01,1.326E-01,6.090E-03
1.73033E-01,1.326E-01,6.090E-03
1.73035E-01,1.912E-01,6.090E-03
1.73037E-01,1.716E-01,5.594E-03
1.73039E-01,1.326E-01,6.586E-03
1.73041E-01,1.521E-01,6.090E-03
1.73043E-01,1.521E-01,6.586E-03
1.73045E-01,1.326E-01,6.586E-03
1.73047E-01,2.107E-01,6.090E-03
1.73049E-01,1.912E-01,6.090E-03
1.73051E-01,1.912E-01,6.090E-03
1.73053E-01,2.107E-01,5.842E-03
1.73055E-01,1.716E-01,6.090E-03
1.73057E-01,2.107E-01,6.090E-03
1.73059E-01,1.912E-01,6.338E-03
1.73061E-01,2.107E-01,5.842E-03
1.73063E-01,1.912E-01,6.090E-03
1.73065E-01,2.107E-01,6.586E-03
1.73067E-01,1.326E-01,6.090E-03
1.73069E-01,2.498E-01,6.586E-03
1.73071E-01,2.107E-01,6.090E-03
1.73073E-01,1.716E-01,4.850E-03
1.73075E-01,1.521E-01,5.594E-03
1.73077E-01,1.521E-01,6.090E-03
1.73079E-01,1.521E-01,6.586E-03
1.73081E-01,2.302E-01,5.594E-03
1.73083E-01,1.716E-01,6.586E-03
1.73085E-01,1.521E-01,6.090E-03
1.73087E-01,1.716E-01,6.834E-03
1.73089E-01,1.716E-01,6.338E-03
1.73091E-01,2.302E-01,6.338E-03
1.73093E-01,1.912E-01,5.594E-03
1.73095E-01,1.521E-01,5.842E-03
1.73097E-01,1.912E-01,5.842E-03
1.73099E-01,1.912E-01,6.338E-03
1.73101E-01,2.107E-01,6.090E-03
1.73103E-01,1.716E-01,5.594E-03
1.73105E-01,1.326E-01,6.586E-03
1.73107E-01,2.302E-01,5.594E-03
1.73109E-01,2.107E-01,6.586E-03
1.73111E-01,1.326E-01,5.842E-03
1.73113E-01,1.716E-01,6.338E-03
1.73115E-01,1.716E-01,5.346E-03
1.73117E-01,1.716E-01,6.090E-03
1.73119E-01,1.716E-01,6.586E-03
1.73121E-01,2.302E-01,6.090E-03
1.73123E-01,1.912E-01,6.090E-03
1.73125E-01,2.498E-01,5.842E-03
1.73127E-01,2.302E-01,6.090E-03
1.73129E-01,1.716E-01,7.082E-03
1.73131E-01,1.326E-01,6.090E-03
1.73133E-01,1.716E-01,5.594E-03
1.73135E-01,1.130E-01,6.090E-03
1.73137E-01,1.326E-01,5.842E-03
1.73139E-01,1.521E-01,6.090E-03
1.73141E-01,1.716E-01,6.090E-03
1.73143E-01,1.326E-01,5.346E-03
1.73146E-01,1.716E-01,6.090E-03
1.73148E-01,2.107E-01,6.586E-03
1.73150E-01,1.130E-01,6.090E-03
1.73152E-01,1.521E-01,5.842E-03
1.73154E-01,1.716E-01,6.090E-03
1.73156E-01,1.130E-01,6.090E-03
1.73158E-01,1.521E-01,5.842E-03
1.73160E-01,1.716E-01,5.594E-03
1.73162E-01,1.912E-01,6.090E-03
1.73164E-01,1.130E-01,6.338E-03
1.73166E-01,1.716E-01,5.842E-03
1.73168E-01,1.521E-01,6.338E-03
1.73170E-01,1.130E-01,6.834E-03
1.73172E-01,1.716E-01,6.338E-03
1.73174E-01,2.302E-01,6.338E-03
1.73176E-01,1.716E-01,6.090E-03
1.73178E-01,1.521E-01,5.842E-03
1.73180E-01,2.107E-01,6.586E-03
1.73182E-01,1.716E-01,6.090E-03
1.73184E-01,1.716E-01,6.090E-03
1.73186E-01,1.912E-01,6.090E-03
1.73188E-01,1.716E-01,6.090E-03
1.73190E-01,2.107E-01,6.090E-03
1.73192E-01,1.326E-01,6.338E-03
1.73194E-01,1.716E-01,5.346E-03
1.73196E-01,1.326E-01,5.098E-03
1.73198E-01,1.326E-01,6.090E-03
1.73200E-01,1.716E-01,6.834E-03
1.73202E-01,2.107E-01,5.594E-03
1.73204E-01,1.912E-01,6.090E-03
1.73206E-01,1.130E-01,6.586E-03
1.73208E-01,1.130E-01,6.090E-03
1.73210E-01,1.326E-01,6.090E-03
1.73212E-01,1.716E-01,5.346E-03
1.73214E-01,1.521E-01,5.594E-03
1.73216E-01,1.716E-01,6.090E-03
1.73218E-01,1.716E-01,5.842E-03
1.73220E-01,1.521E-01,6.338E-03
1.73222E-01,1.912E-01,6.090E-03
1.73224E-01,1.521E-01,4.850E-03
1.73226E-01,1.716E-01,6.090E-03
1.73228E-01,1.326E-01,6.090E-03
1.73230E-01,2.107E-01,6.338E-03
1.73232E-01,1.716E-01,6.090E-03
1.73234E-01,2.107E-01,6.338E-03
1.73236E-01,1.912E-01,6.338E-03
1.73238E-01,1.716E-01,6.338E-03
1.73240E-01,1.716E-01,6.090E-03
1.73242E-01,1.326E-01,6.090E-03
1.73244E-01,9.352E-02,5.594E-03
1.73246E-01,1.716E-01,6.090E-03
1.73248E-01,1.326E-01,5.346E-03
1.73250E-01,1.130E-01,6.090E-03
1.73252E-01,2.107E-01,6.090E-03
1.73254E-01,2.302E-01,5.594E-03
1.73256E-01,1.912E-01,6.090E-03
1.73258E-01,1.326E-01,6.338E-03
1.73260E-01,1.716E-01,6.090E-03
1.73262E-01,1.912E-01,6.090E-03
1.73264E-01,2.302E-01,5.842E-03
1.73266E-01,1.912E-01,5.842E-03
1.73268E-01,1.130E-01,6.090E-03
1.73270E-01,1.521E-01,5.842E-03
1.73273E-01,2.302E-01,6.090E-03
1.73275E-01,1.326E-01,5.346E-03
1.73277E-01,1.716E-01,6.090E-03
1.73279E-01,1.912E-01,6.586E-03
1.73281E-01,2.107E-01,6.090E-03
1.73283E-01,1.716E-01,5.594E-03
1.73285E-01,1.716E-01,5.842E-03
1.73287E-01,1.716E-01,6.090E-03
1.73289E-01,2.107E-01,6.586E-03
1.73291E-01,2.107E-01,6.586E-03
1.73293E-01,1.912E-01,6.090E-03
1.73295E-01,2.107E-01,5.594E-03
1.73297E-01,1.521E-01,6.586E-03
1.73299E-01,2.107E-01,6.090E-03
1.73301E-01,1.716E-01,6.834E-03
1.73303E-01,1.716E-01,6.090E-03
1.73305E-01,1.912E-01,5.098E-03
1.73307E-01,1.912E-01,5.594E-03
1.73309E-01,2.302E-01,6.090E-03
1.73311E-01,1.716E-01,5.594E-03
1.73313E-01,2.107E-01,5.594E-03
1.73315E-01,1.716E-01,6.090E-03
1.73317E-01,1.912E-01,6.338E-03
1.73319E-01,1.912E-01,6.090E-03
1.73321E-01,1.716E-01,6.586E-03
1.73323E-01,1.912E-01,5.594E-03
1.73325E-01,1.326E-01,6.090E-03
1.73327E-01,2.107E-01,6.586E-03
1.73329E-01,1.716E-01,6.834E-03
1.73331E-01,1.912E-01,6.090E-03
1.73333E-01,2.107E-01,5.842E-03
1.73335E-01,1.521E-01,6.090E-03
1.73337E-01,1.912E-01,6.338E-03
1.73339E-01,1.912E-01,6.090E-03
1.73341E-01,1.716E-01,7.082E-03
1.73343E-01,1.912E-01,5.842E-03
1.73345E-01,2.107E-01,6.834E-03
1.73347E-01,1.716E-01,6.338E-03
1.73349E-01,1.716E-01,5.098E-03
1.73351E-01,2.107E-01,6.338E-03
1.73353E-01,1.130E-01,6.338E-03
1.73355E-01,1.912E-01,6.090E-03
1.73357E-01,9.352E-02,6.586E-03
1.73359E-01,1.130E-01,6.090E-03
1.73361E-01,1.521E-01,5.594E-03
1.73363E-01,1.912E-01,6.090E-03
1.73365E-01,1.912E-01,6.338E-03
1.73367E-01,1.326E-01,5.842E-03
1.73369E-01,1.912E-01,6.338E-03
1.73371E-01,1.521E-01,5.594E-03
1.73373E-01,1.521E-01,6.090E-03
1.73375E-01,1.326E-01,6.338E-03
1.73377E-01,1.716E-01,5.098E-03
1.73379E-01,1.716E-01,5.594E-03
1.73381E-01,1.716E-01,6.338E-03
1.73383E-01,1.716E-01,6.338E-03
1.73385E-01,1.521E-01,5.594E-03
1.73387E-01,1.912E-01,6.090E-03
1.73389E-01,1.326E-01,6.338E-03
1.73391E-01,1.521E-01,5.346E-03
1.73393E-01,1.521E-01,6.090E-03
1.73395E-01,1.716E-01,6.586E-03
1.73398E-01,1.912E-01,6.090E-03
1.73400E-01,1.326E-01,5.594E-03
1.73402E-01,2.302E-01,6.090E-03
1.73404E-01,1.716E-01,5.594E-03
1.73406E-01,1.521E-01,5.842E-03
1.73408E-01,1.326E-01,6.090E-03
1.73410E-01,1.912E-01,6.586E-03
1.73412E-01,1.716E-01,6.338E-03
1.73414E-01,2.107E-01,6.586E-03
1.73416E-01,2.107E-01,6.090E-03
1.73418E-01,1.912E-01,5.594E-03
1.73420E-01,1.716E-01,6.338E-03
1.73422E-01,1.326E-01,6.586E-03
1.73424E-01,1.716E-01,6.338E-03
1.73426E-01,2.107E-01,6.338E-03
1.73428E-01,1.326E-01,5.842E-03
1.73430E-01,1.521E-01,6.338E-03
1.73432E-01,2.302E-01,5.842E-03
1.73434E-01,2.302E-01,6.338E-03
1.73436E-01,1.326E-01,5.098E-03
1.73438E-01,1.912E-01,6.586E-03
1.73440E-01,1.130E-01,5.842E-03
1.73442E-01,2.107E-01,6.586E-03
1.73444E-01,1.912E-01,5.842E-03
1.73446E-01,1.521E-01,5.346E-03
1.73448E-01,1.130E-01,6.090E-03
1.73450E-01,1.912E-01,5.842E-03
1.73452E-01,1.912E-01,6.090E-03
1.73454E-01,1.912E-01,6.834E-03
1.73456E-01,1.521E-01,6.090E-03
1.73458E-01,1.716E-01,6.090E-03
1.73460E-01,2.302E-01,6.834E-03
1.73462E-01,1.326E-01,5.842E-03
1.73464E-01,1.912E-01,5.594E-03
1.73466E-01,1.912E-01,6.090E-03
1.73468E-01,1.912E-01,5.842E-03
1.73470E-01,2.107E-01,5.346E-03
1.73472E-01,1.912E-01,5.594E-03
1.73474E-01,1.521E-01,6.090E-03
1.73476E-01,1.716E-01,5.594E-03
1.73478E-01,2.302E-01,5.842E-03
1.73480E-01,2.107E-01,6.338E-03
1.73482E-01,1.521E-01,5.594E-03
1.73484E-01,1.521E-01,6.090E-03
1.73486E-01,1.521E-01,6.338E-03
1.73488E-01,2.302E-01,5.842E-03
1.73490E-01,1.912E-01,6.338E-03
1.73492E-01,1.716E-01,5.346E-03
1.73494E-01,1.912E-01,6.090E-03
1.73496E-01,1.716E-01,6.090E-03
1.73498E-01,2.107E-01,6.338E-03
1.73500E-01,1.912E-01,6.586E-03
1.73502E-01,1.716E-01,6.586E-03
1.73504E-01,1.716E-01,5.098E-03
1.73506E-01,1.716E-01,7.082E-03
1.73508E-01,1.716E-01,6.090E-03
1.73510E-01,2.107E-01,5.842E-03
1.73512E-01,2.107E-01,6.586E-03
1.73514E-01,1.716E-01,5.098E-03
1.73516E-01,1.912E-01,6.090E-03
1.73518E-01,2.107E-01,6.090E-03
1.73520E-01,1.912E-01,6.338E-03
1.73522E-01,2.302E-01,6.586E-03
1.73525E-01,1.326E-01,5.346E-03
1.73527E-01,1.130E-01,6.586E-03
1.73529E-01,2.107E-01,6.338E-03
1.73531E-01,1.521E-01,5.594E-03
1.73533E-01,2.107E-01,5.842E-03
1.73535E-01,1.521E-01,6.090E-03
1.73537E-01,1.716E-01,5.594E-03
1.73539E-01,2.107E-01,5.842E-03
1.73541E-01,1.326E-01,6.090E-03
1.73543E-01,1.716E-01,6.090E-03
1.73545E-01,1.716E-01,6.090E-03
1.73547E-01,2.302E-01,6.090E-03
1.73549E-01,1.326E-01,6.090E-03
1.73551E-01,1.912E-01,6.090E-03
1.73553E-01,1.716E-01,6.586E-03
1.73555E-01,1.521E-01,6.586E-03
1.73557E-01,1.716E-01,5.842E-03
1.73559E-01,2.498E-01,6.586E-03
1.73561E-01,1.912E-01,5.842E-03
1.73563E-01,2.302E-01,6.586E-03
1.73565E-01,1.912E-01,6.586E-03
1.73567E-01,2.107E-01,4.602E-03
1.73569E-01,1.716E-01,6.090E-03
1.73571E-01,1.912E-01,5.842E-03
1.73573E-01,1.716E-01,5.594E-03
1.73575E-01,1.912E-01,6.090E-03
1.73577E-01,1.716E-01,6.090E-03
1.73579E-01,1.912E-01,5.842E-03
1.73581E-01,1.716E-01,5.842E-03
1.73583E-01,1.716E-01,5.346E-03
1.73585E-01,1.716E-01,6.586E-03
1.73587E-01,1.912E-01,5.346E-03
1.73589E-01,1.716E-01,6.090E-03
1.73591E-01,2.107E-01,5.594E-03
1.73593E-01,2.107E-01,6.090E-03
1.73595E-01,1.521E-01,6.090E-03
1.73597E-01,1.716E-01,5.594E-03
1.73599E-01,2.107E-01,6.090E-03
1.73601E-01,1.716E-01,6.090E-03
1.73603E-01,1.326E-01,5.842E-03
1.73605E-01,1.716E-01,5.594E-03
1.73607E-01,1.521E-01,6.090E-03
1.73609E-01,1.521E-01,6.338E-03
1.73611E-01,1.716E-01,6.586E-03
1.73613E-01,1.716E-01,5.842E-03
1.73615E-01,2.107E-01,5.594E-03
1.73617E-01,2.498E-01,6.090E-03
1.73619E-01,1.130E-01,5.594E-03
